Tracker ID,Wiki page,Unit,Plant,Other names,Chinese name,Owner,Parent,Capacity (MW),Status,Jan 17 Note,Start year,Planned retirement,Year retired,Combustion technology,Location,Local area,"Major area (prefecture, district)",Subnational unit,Country,Region,Latitude,Longitude,Accuracy,Permits,Coal source,Heat rate,Emission factor,Capacity factor,Annual CO2
G106434,http://bit.ly/1T2lcDy,Loy Yang-B power station Unit 1,Loy Yang B power station,,,GDF Suez Australian Energy Ltd,"Engie (70%), Mitsui (30%)",513,Operating,,1993,,,Subcritical,Traralgon South,,,Victoria,Australia,Australia/NZ,-38.255503,146.586018,exact,,,"8,921",216.3,59%,2.3
G106435,http://bit.ly/1T2lcDy,Loy Yang-B power station Unit 2,Loy Yang B power station,,,GDF Suez Australian Energy Ltd,"Engie (70%), Mitsui (30%)",513,Operating,,1996,,,Subcritical,Traralgon South,,,Victoria,Australia,Australia/NZ,-38.255503,146.586018,exact,,,"8,921",216.3,59%,2.3
G111273,http://bit.ly/1T2mkHg,Yallourn-W power station Unit 1,Yallourn-W power station,Yallourn power station,,EnergyAustralia Pty Ltd,CLP Group,360,Operating,,1973,,,Subcritical,Yallourn,,,Victoria,Australia,Australia/NZ,-38.177284,146.344210,exact,,,"8,921",216.3,59%,1.6
G111274,http://bit.ly/1T2mkHg,Yallourn-W power station Unit 2,Yallourn-W power station,Yallourn power station,,EnergyAustralia Pty Ltd,CLP Group,360,Operating,,1975,,,Subcritical,Yallourn,,,Victoria,Australia,Australia/NZ,-38.177284,146.344210,exact,,,"8,921",216.3,59%,1.6
G111275,http://bit.ly/1T2mkHg,Yallourn-W power station Unit 3,Yallourn-W power station,Yallourn power station,,EnergyAustralia Pty Ltd,CLP Group,380,Operating,,1981,,,Subcritical,Yallourn,,,Victoria,Australia,Australia/NZ,-38.177284,146.344210,exact,,,"8,921",216.3,59%,1.7
G111276,http://bit.ly/1T2mkHg,Yallourn-W power station Unit 4,Yallourn-W power station,Yallourn power station,,EnergyAustralia Pty Ltd,CLP Group,380,Operating,,1982,,,Subcritical,Yallourn,,,Victoria,Australia,Australia/NZ,-38.177284,146.344210,exact,,,"8,921",216.3,59%,1.7
G100962,http://bit.ly/1wasRSc,Bluewaters power station Unit 1,Bluewaters power station,,,Summit Southern Cross Power Holdings ,"Kansai Electric Power, Sumitomo Corporation",233,Operating,,2009,,,Subcritical,Collie,,,Western Australia,Australia,Australia/NZ,-33.332186,116.228023,exact,,,"8,702",211.9,59%,1.0
G100963,http://bit.ly/1wasRSc,Bluewaters power station Unit 2,Bluewaters power station,,,Summit Southern Cross Power Holdings ,"Kansai Electric Power, Sumitomo Corporation",233,Operating,,2009,,,Subcritical,Collie,,,Western Australia,Australia,Australia/NZ,-33.332186,116.228023,exact,,,"8,702",211.9,59%,1.0
G100964,http://bit.ly/1wasRSc,Bluewaters Power Station Unit 3,Bluewaters power station,,,Summit Southern Cross Power Holdings ,"Kansai Electric Power, Sumitomo Corporation",208,Shelved,,,,,Subcritical,Collie,,,Western Australia,Australia,Australia/NZ,-33.332186,116.228023,Exact,,,"8,702",211.9,59%,0.9
G100965,http://bit.ly/1wasRSc,Bluewaters Power Station Unit 4,Bluewaters power station,,,Summit Southern Cross Power Holdings ,"Kansai Electric Power, Sumitomo Corporation",208,Shelved,,,,,Subcritical,Collie,,,Western Australia,Australia,Australia/NZ,-33.332186,116.228023,Exact,,,"8,702",211.9,59%,0.9
G101664,http://bit.ly/1T2nhzf,Collie power station Unit 1,Collie power station,,,Verve Energy,Verve Energy,350,Operating,,1999,,,Subcritical,Collie,,,Western Australia,Australia,Australia/NZ,-33.343094,116.260847,exact,,,"8,702",211.9,59%,1.5
G101697,http://bit.ly/1watk74,Coolimba Power Station Unit 1,Coolimba power station,,,Coolimba Power,Westgen,150,Cancelled,,,,,unknown,Eneabba,,,Western Australia,Australia,Australia/NZ,-29.816667,115.266667,Approximate,,,"8,714",211.9,59%,0.7
G101698,http://bit.ly/1watk74,Coolimba Power Station Unit 2,Coolimba power station,,,Coolimba Power,Westgen,150,Cancelled,,,,,unknown,Eneabba,,,Western Australia,Australia,Australia/NZ,-29.816667,115.266667,Approximate,,,"8,714",211.9,59%,0.7
G101699,http://bit.ly/1watk74,Coolimba Power Station Unit 3,Coolimba power station,,,Coolimba Power,Westgen,150,Cancelled,,,,,unknown,Eneabba,,,Western Australia,Australia,Australia/NZ,-29.816667,115.266667,Approximate,,,"8,714",211.9,59%,0.7
G106053,http://bit.ly/1T2nsdS,Kwinana-A power station Unit 1,Kwinana power station,,,Verve Energy,Verve Energy,120,Retired,,1970,,2010,Subcritical,Naval Base,,,Western Australia,Australia,Australia/NZ,-32.198337,115.775155,exact,,,"8,702",211.9,59%,0.5
G106054,http://bit.ly/1T2nsdS,Kwinana-A power station Unit 2,Kwinana power station,,,Verve Energy,Verve Energy,120,Retired,,1971,,2010,Subcritical,Naval Base,,,Western Australia,Australia,Australia/NZ,-32.198337,115.775155,exact,,,"8,702",211.9,59%,0.5
G106055,http://bit.ly/1T2nsdS,Kwinana-C power station Unit 1,Kwinana power station,,,Verve Energy,Verve Energy,200,Operating,,1976,,,Subcritical,Naval Base,,,Western Australia,Australia,Australia/NZ,-32.198337,115.775155,exact,,,"8,702",211.9,59%,0.9
G106056,http://bit.ly/1T2nsdS,Kwinana-C power station Unit 2,Kwinana power station,,,Verve Energy,Verve Energy,200,Operating,,1978,,,Subcritical,Naval Base,,,Western Australia,Australia,Australia/NZ,-32.198337,115.775155,exact,,,"8,702",211.9,59%,0.9
G107081,http://bit.ly/1T2nSAY,Muja-A power station Unit 1,Muja power station,,,Verve Energy,Verve Energy,60,Retired,,1966,,2007,Subcritical,Collie,,,Western Australia,Australia,Australia/NZ,-33.445875,116.307528,exact,,,"8,702",211.9,59%,0.3
G107082,http://bit.ly/1T2nSAY,Muja-A power station Unit 2,Muja power station,,,Verve Energy,Verve Energy,60,Retired,,1966,,2007,Subcritical,Collie,,,Western Australia,Australia,Australia/NZ,-33.445875,116.307528,exact,,,"8,702",211.9,59%,0.3
G107083,http://bit.ly/1T2nSAY,Muja-B power station Unit 1,Muja power station,,,Verve Energy,Verve Energy,60,Retired,,1968,,2007,Subcritical,Collie,,,Western Australia,Australia,Australia/NZ,-33.445875,116.307528,exact,,,"8,702",211.9,59%,0.3
G107084,http://bit.ly/1T2nSAY,Muja-B power station Unit 2,Muja power station,,,Verve Energy,Verve Energy,60,Retired,,1969,,2007,Subcritical,Collie,,,Western Australia,Australia,Australia/NZ,-33.445875,116.307528,exact,,,"8,702",211.9,59%,0.3
G107085,http://bit.ly/1T2nSAY,Muja-C power station Unit 1,Muja power station,,,Verve Energy,Verve Energy,200,Operating,,1980,,,Subcritical,Collie,,,Western Australia,Australia,Australia/NZ,-33.445875,116.307528,exact,,,"8,702",211.9,59%,0.9
G107086,http://bit.ly/1T2nSAY,Muja-C power station Unit 2,Muja power station,,,Verve Energy,Verve Energy,200,Operating,,1981,,,Subcritical,Collie,,,Western Australia,Australia,Australia/NZ,-33.445875,116.307528,exact,,,"8,702",211.9,59%,0.9
G107087,http://bit.ly/1T2nSAY,Muja-D power station Unit 1,Muja power station,,,Verve Energy,Verve Energy,227,Operating,,1984,,,Subcritical,Collie,,,Western Australia,Australia,Australia/NZ,-33.445875,116.307528,exact,,,"8,702",211.9,59%,1.0
G107088,http://bit.ly/1T2nSAY,Muja-D power station Unit 2,Muja power station,,,Verve Energy,Verve Energy,227,Operating,,1985,,,Subcritical,Collie,,,Western Australia,Australia,Australia/NZ,-33.445875,116.307528,exact,,,"8,702",211.9,59%,1.0
G110968,http://bit.ly/1LPKP3G,Worsley Refinery power station Unit 1,Worsley Refinery power station,,,BHP Biliton Worsley Alumina,BHP Billiton,34,Operating,,1982,,,Subcritical,Worsley aluminum refinery,,,Western Australia,Australia,Australia/NZ,-33.235191,116.068694,exact,,,"8,702",211.9,59%,0.1
G110969,http://bit.ly/1LPKP3G,Worsley Refinery power station Unit 2,Worsley Refinery power station,,,BHP Biliton Worsley Alumina,BHP Billiton,34,Operating,,1982,,,Subcritical,Worsley aluminum refinery,,,Western Australia,Australia,Australia/NZ,-33.235191,116.068694,exact,,,"8,702",211.9,59%,0.1
G110970,http://bit.ly/1LPKP3G,Worsley Refinery power station Unit 3,Worsley Refinery power station,,,BHP Biliton Worsley Alumina,BHP Billiton,34,Operating,,1982,,,Subcritical,Worsley aluminum refinery,,,Western Australia,Australia,Australia/NZ,-33.235191,116.068694,exact,,,"8,702",211.9,59%,0.1
G110971,http://bit.ly/1LPKP3G,Worsley Refinery power station Unit 4,Worsley Refinery power station,,,BHP Biliton Worsley Alumina,BHP Billiton,57,Operating,,2012,,,Subcritical,Worsley aluminum refinery,,,Western Australia,Australia,Australia/NZ,-33.235191,116.068694,exact,,,"8,702",211.9,59%,0.2
G110972,http://bit.ly/1LPKP3G,Worsley Refinery power station Unit 5,Worsley Refinery power station,,,BHP Biliton Worsley Alumina,BHP Billiton,57,Operating,,2012,,,Subcritical,Worsley aluminum refinery,,,Western Australia,Australia,Australia/NZ,-33.235191,116.068694,exact,,,"8,702",211.9,59%,0.2
G109577,http://bit.ly/1PYnNIb,St Andrae 1,St Andrae power station,,,Verbund Austrian Hydropower AG,Verbund,124,Retired,,1996,,2011,unknown,Sankt Andrä,,Wolfsberg,Carinthia,Austria,EU28,46.750000,14.816667,exact,,,"8,776",216.3,59%,0.6
G109578,http://bit.ly/1PYnNIb,St Andrae 2,St Andrae power station,,,Verbund Austrian Hydropower AG,Verbund,124,Retired,,1996,,2011,unknown,Sankt Andrä,,Wolfsberg,Carinthia,Austria,EU28,46.750000,14.816667,exact,,,"8,776",216.3,59%,0.6
G102659,http://bit.ly/1qPi4Mz,Enns Power Station,Enns Power Station,,,Energie AG,Energie,800,Cancelled,,,,,unknown,Enns,,,Enns,Austria,EU28,48.213090,14.475222,approximate,,,"8,714",205.3,59%,3.4
G102476,http://bit.ly/1R2uCuT,Duernrohr 1,Duernrohr power station,,,Verbund Thermal Power,Verbund,405,Retired,,1985,,2015,Supercritical,Duernrohr,,,Lower Austria,Austria,EU28,48.326110,15.923333,exact,,,"8,564",151.4,59%,1.2
G102477,http://bit.ly/1R2uCuT,Duernrohr 2,Duernrohr power station,,,EVN,EVN,352,Operating,,1987,2025,,Subcritical,Duernrohr,,,Lower Austria,Austria,EU28,48.326110,15.923333,exact,,,"8,863",151.4,59%,1.1
G106840,http://bit.ly/257u2TX,Mellach power station Unit 1,Mellach power station,,,Verbund Thermal Power,Verbund,246,Operating,,1986,2020,,Subcritical,Mellach,,Graz-Umgebung,Styria,Austria,EU28,46.908190,15.492306,exact,,,"8,863",205.3,59%,1.1
G110643,http://bit.ly/1PYpw09,Voitsberg 1,Voitsberg power station,,,Verbund,Verbund,40,Retired,,1953,,1983,unknown,,,,Styria,Austria,EU28,47.047500,15.160278,exact,,,"8,776",216.3,59%,0.2
G110644,http://bit.ly/1PYpw09,Voitsberg 2,Voitsberg power station,,,Verbund,Verbund,65,Retired,,1956,,1985,unknown,,,,Styria,Austria,EU28,47.047500,15.160278,exact,,,"8,776",216.3,59%,0.3
G110645,http://bit.ly/1XCQmjf,Voitsberg 3,Voitsberg power station,,,Verbund,Verbund,330,Retired,,1983,,2006,unknown,,,,Styria,Austria,EU28,47.047500,15.160278,exact,,,"8,776",216.3,59%,1.5
G111546,http://bit.ly/1XCQmjf,Zeltweg 1,Zeltweg power station,,,Verbund,Verbund,137,Retired,,1962,,2001,unknown,Zeltweg,,,Styria,Austria,EU28,47.250000,15.166667,exact,,,"8,714",151.4,59%,0.4
G106239,http://bit.ly/1SUAaJv,Lenzing Energy-I No T5,Lenzing Energy power station,,,Lenzing Ag,Lenzing Ag,37,Operating,,1999,,,Subcritical,Lenzing,,,Upper Austria,Austria,EU28,47.976111,13.595556,approximate,,,"8,702",211.9,59%,0.2
G108571,http://bit.ly/257vHcf,Riedersbach 1,Riedersbach power station,,,Energie AG Oberösterreich,Energie AG,55,Retired,,1969,,2010,Subcritical,Ostermiething,,Braunau am Inn,Upper Austria,Austria,EU28,48.031769,12.843122,exact,,,"8,863",205.3,59%,0.2
G108572,http://bit.ly/257vHcf,Riedersbach 2,Riedersbach power station,,,Energie AG Oberösterreich,Energie AG,165,Retired,,1986,,2016,Subcritical,Ostermiething,,Braunau am Inn,Upper Austria,Austria,EU28,48.031769,12.843122,exact,,,"8,863",205.3,59%,0.7
G110177,http://bit.ly/20gKj3U,Timelkam 4,Timelkam power station,,,Energie Ag Oberosterreich,Energie AG,66,Retired,,1962,,2008,Subcritical,Timelkam,,,Upper Austria,Austria,EU28,48.010807,13.589111,exact,,,"8,863",205.3,59%,0.3
G100828,http://bit.ly/1p3S4co,Bhola power station (S Alam),Bhola power station (S Alam),"Mongla Alam project, Barisal project",,S Alam Group and Lanco,"S Alam Group, LANCO Group",217,Cancelled,,,,,unknown,,,Bhola,Barisal,Bangladesh,South Asia,22.690300,90.652500,Approximate,,,"8,605",211.9,59%,0.9
G105461,http://bit.ly/1vkaJFg,Kalapara power station Phase I Unit 1,Kalapara power station,Paira or Payra coal plnat,,Bangladesh-China Power Company Limited (BCPCL),"North-West Power Generation, CMC",660,Pre,,2019,,,Ultra-super,"Paira Bandar, Dhankhali",Kalapara,Patuakhali,Barisal,Bangladesh,South Asia,21.986667,90.241667,Approximate,,Imported,"8,272",211.9,59%,2.7
G105462,http://bit.ly/1vkaJFg,Kalapara power station Phase I Unit 2,Kalapara power station,Paira or Payra coal plnat,,Bangladesh-China Power Company Limited (BCPCL),"North-West Power Generation, CMC",660,Pre,,2019,,,Ultra-super,"Paira Bandar, Dhankhali",Kalapara,Patuakhali,Barisal,Bangladesh,South Asia,21.986667,90.241667,Approximate,,Imported,"8,272",211.9,59%,2.7
G105463,http://bit.ly/1vkaJFg,Kalapara power station Phase II Unit 1,Kalapara power station,Patuakhali power station,,Bangladesh-China Power Company Limited (BCPCL),"North-West Power Generation, CMC",660,Announced,,,,,Ultra-super,"Paira Bandar, Dhankhali",Kalapara,Patuakhali,Barisal,Bangladesh,South Asia,21.986667,90.241667,Approximate,,Imported,"8,272",211.9,59%,2.7
G105464,http://bit.ly/1vkaJFg,Kalapara power station Phase II Unit 2,Kalapara power station,Patuakhali power station,,Bangladesh-China Power Company Limited (BCPCL),"North-West Power Generation, CMC",660,Announced,,,,,Ultra-super,"Paira Bandar, Dhankhali",Kalapara,Patuakhali,Barisal,Bangladesh,South Asia,21.986667,90.241667,Approximate,,Imported,"8,272",211.9,59%,2.7
G107884,http://bit.ly/1syWRKm,Patuakhali power station (RPCL/NORINCO) Unit 1,Patuakhali power station (RPCL/NORINCO),,,Rural Power Company Limited and NORINCO,Rural Power Company Limited and NORINCO,660,Announced,,2021,,,unknown,Londa,Kalapara,Patuakhali,Barisal,Bangladesh,South Asia,22.354200,90.318100,Approximate,,,"8,605",211.9,59%,2.8
G107885,http://bit.ly/1syWRKm,Patuakhali power station (RPCL/NORINCO) Unit 2,Patuakhali power station (RPCL/NORINCO),,,Rural Power Company Limited and NORINCO,Rural Power Company Limited and NORINCO,660,Announced,,2021,,,unknown,Londa,Kalapara,Patuakhali,Barisal,Bangladesh,South Asia,22.354200,90.318100,Approximate,,,"8,605",211.9,59%,2.8
G112681,http://bit.ly/2gpPEGe,Banshkhali power station,Banshkhali power station,,,Beximco Group and China Resources,Beximco Group and China Resources,660,Announced,,,,,unknown,Banshkhali,,Chittagong,Chittagong,Bangladesh,South Asia,22.025000,91.955000,Approximate,,Imported,"8,605",211.9,59%,2.8
G100969,http://bit.ly/1qIfJOg,Boalkhali power station (Beximco),Boalkhali power station (Beximco),,,Beximco Group and China Resources,Beximco Group and China Resources,660,Announced,,,,,Ultra-super,Boalkhali,,Chittagong,Chittagong,Bangladesh,South Asia,21.550000,91.950000,Approximate,,Imported,"8,272",211.9,59%,2.7
G101037,http://bit.ly/1zz2Xqf,BPDB/TNB Joint Venture coal plant Unit 1,BPDB/TNB Joint Venture coal plant ,"Maheshkhali TNB project, Chittagong TNB project",,Tenaga Nasional Berhad and Bangladesh Power Development Board,Tenaga Nasional Berhad and Bangladesh Power Development Board,660,Announced,,,,,Ultra-super,Maheshkhali,,Cox's Bazar,Chittagong,Bangladesh,South Asia,21.550000,91.950000,Approximate,,Imported,"8,272",211.9,59%,2.7
G101038,http://bit.ly/1zz2Xqf,BPDB/TNB Joint Venture coal plant Unit 2,BPDB/TNB Joint Venture coal plant ,"Maheshkhali TNB project, Chittagong TNB project",,Tenaga Nasional Berhad and Bangladesh Power Development Board,Tenaga Nasional Berhad and Bangladesh Power Development Board,660,Announced,,,,,Ultra-super,Maheshkhali,,Cox's Bazar,Chittagong,Bangladesh,South Asia,22.324200,91.862200,Approximate,,Imported,"8,272",211.9,59%,2.7
G101510,http://bit.ly/QX5iM0,Chittagong power station (Orion),Chittagong power station (Orion),Mirsharai,,Orion Group,Orion Group,283,Cancelled,,,,,unknown,Chittagong city,,,Chittagong,Bangladesh,South Asia,22.324200,91.862200,Approximate,,Imported,"8,605",211.9,59%,1.2
G101511,http://bit.ly/1p3S7Vx,Chittagong power station (S Alam) Unit 1,Chittagong power station (S Alam),Alam Banshkhali power station,,"S Alam Group, SEPCOIII, STG Development Group","S Alam Group, SEPCOIII, STG Development Group",660,Pre,,,,,unknown,,,,Chittagong,Bangladesh,South Asia,22.366700,91.800000,Approximate,,Imported,"8,605",211.9,59%,2.8
G101512,http://bit.ly/1p3S7Vx,Chittagong power station (S Alam) Unit 2,Chittagong power station (S Alam),Alam Banshkhali power station,,"S Alam Group, SEPCOIII, STG Development Group","S Alam Group, SEPCOIII, STG Development Group",660,Pre,,,,,unknown,,,,Chittagong,Bangladesh,South Asia,22.366700,91.800000,Approximate,,Imported,"8,605",211.9,59%,2.8
G112682,http://bit.ly/2gsFEMs,Daudkandi power station Unit 1,Daudkandi power station,,,"Meghna Group, SEPCO","Meghna Group, ChinaPower",660,Announced,,,,,unknown,Daudkandi,,Comilla,Chittagong,Bangladesh,South Asia,23.533333,90.716667,Approximate,,Imported,"8,605",211.9,59%,2.8
G112683,http://bit.ly/2gsFEMs,Daudkandi power station Unit 2,Daudkandi power station,,,"Meghna Group, SEPCO","Meghna Group, ChinaPower",660,Announced,,,,,unknown,Daudkandi,,Comilla,Chittagong,Bangladesh,South Asia,23.533333,90.716667,Approximate,,Imported,"8,605",211.9,59%,2.8
G106577,http://bit.ly/1lRamgd,Maheshkhali power station (PowerChina) Unit 1,Maheshkhali power station (PowerChina),"Chittagong Coal-2, Maheshkhali power station (Huadian) (KEPCO)",,"SEPCO, Bangladesh Power Development Board","PowerChina, Bangladesh Power Development Board",660,Announced,,,,,unknown,Maheshkhali,,Cox's Bazar,Chittagong,Bangladesh,South Asia,21.600000,91.950000,Approximate,,Imported,"8,605",211.9,59%,2.8
G106578,http://bit.ly/1lRamgd,Maheshkhali power station (PowerChina) Unit 2,Maheshkhali power station (PowerChina),"Chittagong Coal-2, Maheshkhali power station (Huadian) (KEPCO)",,"SEPCO, Bangladesh Power Development Board","PowerChina, Bangladesh Power Development Board",660,Announced,,,,,unknown,Maheshkhali,,Cox's Bazar,Chittagong,Bangladesh,South Asia,21.600000,91.950000,Approximate,,Imported,"8,605",211.9,59%,2.8
G106718,http://bit.ly/1lR71O5,Matarbari power station Unit 1,Matarbari power station,,,Coal Power Generation Company Bangladesh,Coal Power Generation Company Bangladesh,600,Pre,,2023,,,Ultra-super,Matarbari,,Cox's Bazar,Chittagong,Bangladesh,South Asia,21.700000,91.866670,Exact,,Imported,"8,272",211.9,59%,2.5
G106719,http://bit.ly/1lR71O5,Matarbari power station Unit 2,Matarbari power station,,,Coal Power Generation Company Bangladesh,Coal Power Generation Company Bangladesh,600,Announced,,2023,,,Ultra-super,Matarbari,,Cox's Bazar,Chittagong,Bangladesh,South Asia,21.700000,91.866670,Exact,,Imported,"8,272",211.9,59%,2.5
G106945,http://bit.ly/1sz7M6W,Mirsarai power station Unit 1,Mirsarai power station,,,Chittagong Power Company Limited,Chittagong Power Company Limited,150,Announced,,,,,unknown,Mirsarai,,,Chittagong,Bangladesh,South Asia,22.771667,91.575000,Approximate,,,"8,605",211.9,59%,0.6
G106946,http://bit.ly/1sz7M6W,Mirsarai power station Unit 2,Mirsarai power station,,,Chittagong Power Company Limited,Chittagong Power Company Limited,150,Announced,,,,,unknown,Mirsarai,,,Chittagong,Bangladesh,South Asia,22.771667,91.575000,Approximate,,,"8,605",211.9,59%,0.6
G112684,http://bit.ly/2gsYqHl,Mirsarai power station Unit 3,Mirsarai power station (PowerChina),,,"Bangladesh Power Development Board, Zhejiang Jindun Holding Group Company, PowerChina","Bangladesh Power Development Board, Zhejiang Jindun Holding Group Company, PowerChina",660,Announced,,,,,unknown,Mirsarai ,,Chittagong,Chittagong,Bangladesh,South Asia,22.771667,91.575000,Approximate,,Imported,"8,605",211.9,59%,2.8
